validation_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.30078405141830444,0.0608370304107666,False,,,1,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.0608370304107666,93421,marvin,127.0.0.1,0.0608370304107666,0,1,0.0040531158447265625
0.2610362470149994,0.08308982849121094,False,,,2,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.14392685890197754,93421,marvin,127.0.0.1,0.14392685890197754,0,2,0.0040531158447265625
0.24132122099399567,0.057981252670288086,False,,,3,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.20190811157226562,93421,marvin,127.0.0.1,0.20190811157226562,0,3,0.0040531158447265625
0.20547202229499817,0.06452488899230957,False,,,4,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.2664330005645752,93421,marvin,127.0.0.1,0.2664330005645752,0,4,0.0040531158447265625
0.1649937778711319,0.06855225563049316,False,,,5,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.33498525619506836,93421,marvin,127.0.0.1,0.33498525619506836,0,5,0.0040531158447265625
0.15483194589614868,0.06455397605895996,False,,,6,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.3995392322540283,93421,marvin,127.0.0.1,0.3995392322540283,0,6,0.0040531158447265625
0.14958401024341583,0.060727596282958984,False,,,7,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-40,1650816340,0.4602668285369873,93421,marvin,127.0.0.1,0.4602668285369873,0,7,0.0040531158447265625
0.1436145305633545,0.0611720085144043,False,,,8,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-41,1650816341,0.5214388370513916,93421,marvin,127.0.0.1,0.5214388370513916,0,8,0.0040531158447265625
0.12526926398277283,0.07614326477050781,False,,,9,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-41,1650816341,0.5975821018218994,93421,marvin,127.0.0.1,0.5975821018218994,0,9,0.0040531158447265625
0.11159834265708923,0.5041348934173584,False,,,10,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-41,1650816341,1.1017169952392578,93421,marvin,127.0.0.1,1.1017169952392578,0,10,0.0040531158447265625
0.09782083332538605,0.0686650276184082,False,,,11,546e0_00063,c30b70b0bb43450aa5d2080d301d22ae,2022-04-24_18-05-41,1650816341,1.170382022857666,93421,marvin,127.0.0.1,1.170382022857666,0,11,0.0040531158447265625
